Timestamp,UnitName,HeatProduced,ElectricityProduced,ProductionCost,FuelConsumption,CO2Emissions
08/15/2024 14:00:00,GB1,0,0,0,0,0
08/15/2024 14:00:00,OB1,0,0,0,0,0
08/15/2024 14:00:00,HP1,1.62,-6,332.07,0,0
08/15/2024 15:00:00,GB1,0,0,0,0,0
08/15/2024 15:00:00,OB1,0,0,0,0,0
08/15/2024 15:00:00,HP1,1.55,-6,407.23,0,0
08/15/2024 16:00:00,GB1,0,0,0,0,0
08/15/2024 16:00:00,OB1,0,0,0,0,0
08/15/2024 16:00:00,HP1,1.55,-6,435.83,0,0
08/15/2024 17:00:00,GB1,0,0,0,0,0
08/15/2024 17:00:00,OB1,0,0,0,0,0
08/15/2024 17:00:00,HP1,1.53,-6,594.63,0,0
08/15/2024 18:00:00,GB1,0,0,0,0,0
08/15/2024 18:00:00,OB1,0,0,0,0,0
08/15/2024 18:00:00,HP1,1.56,-6,679.3,0,0
08/15/2024 19:00:00,GB1,0,0,0,0,0
08/15/2024 19:00:00,OB1,0,0,0,0,0
08/15/2024 19:00:00,HP1,1.59,-6,1052.5,0,0
08/15/2024 20:00:00,GB1,0,0,0,0,0
08/15/2024 20:00:00,OB1,0,0,0,0,0
08/15/2024 20:00:00,HP1,1.61,-6,1776.23,0,0
08/15/2024 21:00:00,GB1,0,0,0,0,0
08/15/2024 21:00:00,OB1,0,0,0,0,0
08/15/2024 21:00:00,HP1,1.61,-6,1608.39,0,0
08/15/2024 22:00:00,GB1,0,0,0,0,0
08/15/2024 22:00:00,OB1,0,0,0,0,0
08/15/2024 22:00:00,HP1,1.67,-6,1678.48,0,0
08/15/2024 23:00:00,GB1,0,0,0,0,0
08/15/2024 23:00:00,OB1,0,0,0,0,0
08/15/2024 23:00:00,HP1,1.66,-6,1517.79,0,0
08/16/2024 00:00:00,GB1,0,0,0,0,0
08/16/2024 00:00:00,OB1,0,0,0,0,0
08/16/2024 00:00:00,HP1,1.67,-6,1414.32,0,0
08/16/2024 01:00:00,GB1,0,0,0,0,0
08/16/2024 01:00:00,OB1,0,0,0,0,0
08/16/2024 01:00:00,HP1,1.65,-6,1159.04,0,0
08/16/2024 02:00:00,GB1,0,0,0,0,0
08/16/2024 02:00:00,OB1,0,0,0,0,0
